subject,period,grain,metric_zh,value,unit,verification_status,official_value,official_unit,verification_count,verification_method,official_source_url,verification_note
中国联通,Q1 2023,quarter,总资产,-,millions CNY,official_conflict,651737.443,millions CNY,2,official_balance_sheet_row_check,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9008241&stockid=600050,标准化表数值为空或无法解析，采用官方值。
中国联通,Q2 2023,quarter,总资产,"659,329",millions CNY,official_match,660290.422,millions CNY,3,official_balance_sheet_row_check,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9395483&stockid=600050,标准化表与官方值一致，差异 -961.422。
中国联通,Q3 2023,quarter,总资产,-,millions CNY,official_conflict,665846.21,millions CNY,3,official_balance_sheet_row_check,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9587353&stockid=600050,标准化表数值为空或无法解析，采用官方值。
中国联通,Q4 2023,quarter,总资产,"661,051",millions CNY,official_conflict,662844.797,millions CNY,3,official_balance_sheet_row_check,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9883072&stockid=600050,标准化表 661051 与官方值 662845 不一致，差异 -1793.797；正式回答应采用官方值并说明口径冲突。
中国联通,Q1 2024,quarter,总资产,-,millions CNY,official_conflict,665855.422,millions CNY,2,official_balance_sheet_row_check,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10009087&stockid=600050,标准化表数值为空或无法解析，采用官方值。
中国联通,Q2 2024,quarter,总资产,"667,740",millions CNY,official_match,668339.156,millions CNY,3,official_balance_sheet_row_check,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10379167&stockid=600050,标准化表与官方值一致，差异 -599.156。
中国联通,Q3 2024,quarter,总资产,-,millions CNY,official_conflict,671533.603,millions CNY,3,official_balance_sheet_row_check,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10537147&stockid=600050,标准化表数值为空或无法解析，采用官方值。
中国联通,Q4 2024,quarter,总资产,"671,237",millions CNY,official_conflict,672836.702,millions CNY,3,official_balance_sheet_row_check,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10790581&stockid=600050,标准化表 671237 与官方值 672837 不一致，差异 -1599.702；正式回答应采用官方值并说明口径冲突。
中国联通,Q1 2025,quarter,总资产,-,millions CNY,official_conflict,667650.178,millions CNY,3,official_source_row_check,https://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-18/600050_20250418_RJH7.pdf,标准化表数值为空或无法解析，采用官方值。
中国联通,Q2 2025,quarter,总资产,"663,834",millions CNY,official_match,663830,millions CNY,4,official_interim_balance_sheet_point_check,https://www.chinaunicom.com.hk/en/ir/reports/ir2025.pdf,标准化表与官方值一致，差异 4.000。
中国联通,Q3 2025,quarter,总资产,-,millions CNY,official_conflict,671346.506,millions CNY,3,official_balance_sheet_row_check,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=11526422&stockid=600050,标准化表数值为空或无法解析，采用官方值。
中国联通,Q4 2025,quarter,总资产,"669,618",millions CNY,official_conflict,671056.309,millions CNY,4,official_balance_sheet_row_check,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=12005771&stockid=600050,标准化表 669618 与官方值 671056 不一致，差异 -1438.309；正式回答应采用官方值并说明口径冲突。
中国联通,H1 2025,half_year,总资产,663830,millions CNY,official_only,663830,millions CNY,4,official_interim_report_cumulative_check,https://www.chinaunicom.com.hk/en/ir/reports/ir2025.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国联通,Q1 2026,quarter,总资产,-,millions CNY,official_conflict,670198.478,millions CNY,3,official_balance_sheet_row_check,https://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/600050_20260422_763Q.pdf,标准化表数值为空或无法解析，采用官方值。
中国联通,Q1 2023,quarter,总债务,49950.864,millions CNY,official_only,49950.864,millions CNY,2,official_borrowings_plus_lease_liabilities_reconciliation,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9008241&stockid=600050,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国联通,Q2 2023,quarter,总债务,47970.063,millions CNY,official_only,47970.063,millions CNY,3,official_borrowings_plus_lease_liabilities_reconciliation,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9395483&stockid=600050,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国联通,Q3 2023,quarter,总债务,47411.165,millions CNY,official_only,47411.165,millions CNY,3,official_borrowings_plus_lease_liabilities_reconciliation,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9587353&stockid=600050,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国联通,Q4 2023,quarter,总债务,46426.632,millions CNY,official_only,46426.632,millions CNY,3,official_borrowings_plus_lease_liabilities_reconciliation,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9883072&stockid=600050,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国联通,Q1 2024,quarter,总债务,45770.558,millions CNY,official_only,45770.558,millions CNY,2,official_borrowings_plus_lease_liabilities_reconciliation,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10009087&stockid=600050,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国联通,Q2 2024,quarter,总债务,44085.372,millions CNY,official_only,44085.372,millions CNY,3,official_borrowings_plus_lease_liabilities_reconciliation,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10379167&stockid=600050,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国联通,Q3 2024,quarter,总债务,42749.737,millions CNY,official_only,42749.737,millions CNY,3,official_borrowings_plus_lease_liabilities_reconciliation,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10537147&stockid=600050,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国联通,Q4 2024,quarter,总债务,41208.279,millions CNY,official_only,41208.279,millions CNY,3,official_borrowings_plus_lease_liabilities_reconciliation,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10790581&stockid=600050,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国联通,Q1 2025,quarter,总债务,38944.138,millions CNY,official_only,38944.138,millions CNY,3,official_borrowings_plus_lease_liabilities_reconciliation,https://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-18/600050_20250418_RJH7.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国联通,Q2 2025,quarter,总债务,36843.016,millions CNY,official_only,36843.016,millions CNY,3,official_borrowings_plus_lease_liabilities_reconciliation,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=11294714&stockid=600050,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国联通,Q3 2025,quarter,总债务,35427.734,millions CNY,official_only,35427.734,millions CNY,3,official_borrowings_plus_lease_liabilities_reconciliation,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=11526422&stockid=600050,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国联通,Q4 2025,quarter,总债务,34086.496,millions CNY,official_only,34086.496,millions CNY,4,official_borrowings_plus_lease_liabilities_reconciliation,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=12005771&stockid=600050,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国联通,Q1 2026,quarter,总债务,33036.873,millions CNY,official_only,33036.873,millions CNY,3,official_borrowings_plus_lease_liabilities_reconciliation,https://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/600050_20260422_763Q.pdf,官方报告披露该口径，但标准化在线表未提供同名字段；作为官方独有口径补入。
中国铁塔,Q3 2021,quarter,资本开支,"-5,433",millions CNY,source_gap_confirmed,,,3,official_disclosure_gap_check,https://doc.irasia.com/listco/hk/chinatower/interim/2021/int3q.pdf,中国铁塔该期间官方公开文件未披露同口径单季字段或仅披露累计值；正式回答只能说明披露缺口，不得引用标准化表估算值。
中国铁塔,Q4 2021,quarter,资本开支,"-8,277",millions CNY,source_gap_confirmed,,,3,official_disclosure_gap_check,https://doc.irasia.com/listco/hk/chinatower/annual/2021/ar2021.pdf,中国铁塔该期间官方公开文件未披露同口径单季字段或仅披露累计值；正式回答只能说明披露缺口，不得引用标准化表估算值。
中国铁塔,Q1 2022,quarter,资本开支,"-5,881",millions CNY,source_gap_confirmed,,,2,official_disclosure_gap_check,https://doc.irasia.com/listco/hk/chinatower/interim/2022/int1q.pdf,中国铁塔该期间官方公开文件未披露同口径单季字段或仅披露累计值；正式回答只能说明披露缺口，不得引用标准化表估算值。
中国铁塔,Q2 2022,quarter,资本开支,"-6,005",millions CNY,source_gap_confirmed,,,3,official_disclosure_gap_check,https://doc.irasia.com/listco/hk/chinatower/interim/2022/intrep.pdf,中国铁塔该期间官方公开文件未披露同口径单季字段或仅披露累计值；正式回答只能说明披露缺口，不得引用标准化表估算值。
中国铁塔,Q3 2022,quarter,资本开支,"-7,002",millions CNY,source_gap_confirmed,,,3,official_disclosure_gap_check,https://doc.irasia.com/listco/hk/chinatower/interim/2022/int3q.pdf,中国铁塔该期间官方公开文件未披露同口径单季字段或仅披露累计值；正式回答只能说明披露缺口，不得引用标准化表估算值。
中国铁塔,Q4 2022,quarter,资本开支,"-9,751",millions CNY,source_gap_confirmed,,,3,official_disclosure_gap_check,https://doc.irasia.com/listco/hk/chinatower/annual/2022/ar2022.pdf,中国铁塔该期间官方公开文件未披露同口径单季字段或仅披露累计值；正式回答只能说明披露缺口，不得引用标准化表估算值。
中国铁塔,Q1 2023,quarter,资本开支,"-6,996",millions CNY,source_gap_confirmed,,,2,official_disclosure_gap_check,https://doc.irasia.com/listco/hk/chinatower/interim/2023/int1qc.pdf,官方季度/累计公告未披露该单季同口径指标；正式回答只能说明披露缺口，不得引用标准化表数值。
中国铁塔,Q2 2023,quarter,资本开支,"-8,518",millions CNY,source_gap_confirmed,,,2,official_disclosure_gap_check,https://doc.irasia.com/listco/hk/chinatower/interim/2023/int.pdf,官方季度/累计公告未披露该单季同口径指标；正式回答只能说明披露缺口，不得引用标准化表数值。
中国铁塔,Q3 2023,quarter,资本开支,"-7,103",millions CNY,source_gap_confirmed,,,2,official_disclosure_gap_check,https://doc.irasia.com/listco/hk/chinatower/interim/2023/int3qc.pdf,官方季度/累计公告未披露该单季同口径指标；正式回答只能说明披露缺口，不得引用标准化表数值。
中国铁塔,Q4 2023,quarter,资本开支,"-10,847",millions CNY,source_gap_confirmed,,,2,official_disclosure_gap_check,https://doc.irasia.com/listco/hk/chinatower/annual/2023/res.pdf,官方季度/累计公告未披露该单季同口径指标；正式回答只能说明披露缺口，不得引用标准化表数值。
中国铁塔,Q1 2024,quarter,资本开支,"-5,650",millions CNY,source_gap_confirmed,,,2,official_disclosure_gap_check,https://doc.irasia.com/listco/hk/chinatower/interim/2024/int1qc.pdf,官方季度/累计公告未披露该单季同口径指标；正式回答只能说明披露缺口，不得引用标准化表数值。
中国铁塔,Q2 2024,quarter,资本开支,"-8,811",millions CNY,source_gap_confirmed,,,2,official_disclosure_gap_check,https://doc.irasia.com/listco/hk/chinatower/interim/2024/int.pdf,官方季度/累计公告未披露该单季同口径指标；正式回答只能说明披露缺口，不得引用标准化表数值。
