vendor,legal_name,ticker,fiscal_year,fiscal_year_end,metric_key,metric_zh,value,currency,unit,official_value,official_unit,verification_status,verification_count,verification_method,verification_sources,verification_note,source_ids,primary_source_url,disclosure_quality,quality_note
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2023,December 31,operating_income,经营利润/分部经营利润,1716,USD,millions,1716,millions,official_match,5,three_distinct_official_documents,"[{""id"": ""history_bbc4c8be885f35"", ""label"": ""Alphabet investor relations earnings index"", ""url"": ""https://abc.xyz/investor/earnings/"", ""type"": ""official_quarterly_results_index""}, {""id"": ""history_afb8f1c1c0cbad"", ""label"": ""Alphabet Q1 2023 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204423000045/goog-20230331.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_c4ee82dfd94c32"", ""label"": ""Alphabet Q1 2023 Form 10-Q - annual Google Cloud segment cross-check"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/goog-20231231.htm"", ""type"": ""official_annual_report_segment_table""}, {""id"": ""history_57d5f5fa61c100"", ""label"": ""Alphabet Q2 2023 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204423000070/goog-20230630.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_fba7d9a9335cb5"", ""label"": ""Alphabet Q3 2023 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204423000094/goog-20230930.htm"", ""type"": ""official_sec_10q_segment_table""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,history_bbc4c8be885f35;history_afb8f1c1c0cbad;history_c4ee82dfd94c32;history_57d5f5fa61c100;history_fba7d9a9335cb5,https://abc.xyz/investor/earnings/,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2024,December 31,operating_income,经营利润/分部经营利润,6112,USD,millions,6112,millions,official_match,5,three_distinct_official_documents,"[{""id"": ""history_bbc4c8be885f35"", ""label"": ""Alphabet investor relations earnings index"", ""url"": ""https://abc.xyz/investor/earnings/"", ""type"": ""official_quarterly_results_index""}, {""id"": ""history_be12143caf267f"", ""label"": ""Alphabet Q1 2024 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204424000053/goog-20240331.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_53b3a1ad6b6201"", ""label"": ""Alphabet Q1 2024 Form 10-Q - annual Google Cloud segment cross-check"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm"", ""type"": ""official_annual_report_segment_table""}, {""id"": ""history_967d8bcd431677"", ""label"": ""Alphabet Q2 2024 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204424000079/goog-20240630.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_896a03d154e882"", ""label"": ""Alphabet Q3 2024 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204424000118/goog-20240930.htm"", ""type"": ""official_sec_10q_segment_table""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,history_bbc4c8be885f35;history_be12143caf267f;history_53b3a1ad6b6201;history_967d8bcd431677;history_896a03d154e882,https://abc.xyz/investor/earnings/,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2025,December 31,operating_income,经营利润/分部经营利润,13910,USD,millions,13910,millions,official_match,6,three_distinct_official_documents,"[{""id"": ""history_bbc4c8be885f35"", ""label"": ""Alphabet investor relations earnings index"", ""url"": ""https://abc.xyz/investor/earnings/"", ""type"": ""official_quarterly_results_index""}, {""id"": ""history_b6fc1041cc97c8"", ""label"": ""Alphabet Q1 2025 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204425000043/goog-20250331.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_d4c88f484e1945"", ""label"": ""Alphabet Q1 2025 Form 10-Q - annual Google Cloud segment cross-check"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_annual_report_segment_table""}, {""id"": ""history_64925b46877c67"", ""label"": ""Alphabet Q2 2025 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204425000062/goog-20250630.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_5eba6397b8581d"", ""label"": ""Alphabet Q3 2025 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204425000091/goog-20250930.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_385e5efea1d98d"", ""label"": ""Alphabet Q4 2025 earnings release exhibit"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000012/googexhibit991q42025.htm"", ""type"": ""official_sec_8k_earnings_exhibit""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,history_bbc4c8be885f35;history_b6fc1041cc97c8;history_d4c88f484e1945;history_64925b46877c67;history_5eba6397b8581d;history_385e5efea1d98d,https://abc.xyz/investor/earnings/,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2016,December 31,group_capex,集团资本开支,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_ir_sec_filings"", ""label"": ""Alphabet Investor Relations SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2025_10k;alphabet_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2017,December 31,group_capex,集团资本开支,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_ir_sec_filings"", ""label"": ""Alphabet Investor Relations SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2025_10k;alphabet_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2018,December 31,group_capex,集团资本开支,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_ir_sec_filings"", ""label"": ""Alphabet Investor Relations SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2025_10k;alphabet_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2019,December 31,group_capex,集团资本开支,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_ir_sec_filings"", ""label"": ""Alphabet Investor Relations SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2025_10k;alphabet_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2020,December 31,group_capex,集团资本开支,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_ir_sec_filings"", ""label"": ""Alphabet Investor Relations SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2025_10k;alphabet_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2021,December 31,group_capex,集团资本开支,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_ir_sec_filings"", ""label"": ""Alphabet Investor Relations SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2025_10k;alphabet_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2022,December 31,group_capex,集团资本开支,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_ir_sec_filings"", ""label"": ""Alphabet Investor Relations SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2025_10k;alphabet_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2023,December 31,group_capex,集团资本开支,32251,USD,millions,32251,millions,official_match,3,three_distinct_official_documents,"[{""id"": ""alphabet_2023_10k"", ""label"": ""Alphabet 2023 Form 10-K, consolidated cash-flow statement"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/goog-20231231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_2024_10k"", ""label"": ""Alphabet 2024 Form 10-K, consolidated cash-flow statement"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2023_10k;alphabet_2024_10k;alphabet_2025_10k,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/goog-20231231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2024,December 31,group_capex,集团资本开支,52535,USD,millions,52535,millions,official_match,3,three_distinct_official_documents,"[{""id"": ""alphabet_2024_10k"", ""label"": ""Alphabet 2024 Form 10-K, consolidated cash-flow statement"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_fy2024_results"", ""label"": ""Alphabet Q4 and FY2024 earnings release"", ""url"": ""https://abc.xyz/assets/a3/91/6d1950c148fa84c7d699abe05284/2024q4-alphabet-earnings-release.pdf"", ""type"": ""official_results_pdf""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2024_10k;alphabet_2025_10k;alphabet_fy2024_results,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2025,December 31,group_capex,集团资本开支,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_ir_sec_filings"", ""label"": ""Alphabet Investor Relations SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2025_10k;alphabet_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2016,December 31,revenue_yoy,收入同比增长,,,percent,,percent,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_ir_sec_filings"", ""label"": ""Alphabet Investor Relations SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2025_10k;alphabet_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
